source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes
CO-IT_1938_I_633-641_1924,Regno d'Italia,Bulgaria,54027,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Bulgaria,95733,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Bulgaria,61103,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Bulgaria,46364,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Bulgaria,68918,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Bulgaria,52730,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Bulgaria,48794,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Bulgaria,38197,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Bulgaria,54241,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Bulgaria,33726,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Bulgaria,30392,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Bulgaria,33457,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Bulgaria,28891,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Bulgaria,76291,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Bulgaria,103654,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Ceco-Slovacchia,219638,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Ceco-Slovacchia,183264,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Ceco-Slovacchia,159689,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Ceco-Slovacchia,305815,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Ceco-Slovacchia,466843,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Ceco-Slovacchia,320556,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Ceco-Slovacchia,271111,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Ceco-Slovacchia,318768,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Ceco-Slovacchia,269841,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Ceco-Slovacchia,251196,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Ceco-Slovacchia,182521,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Ceco-Slovacchia,119667,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Ceco-Slovacchia,88394,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Ceco-Slovacchia,97757,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Ceco-Slovacchia,105338,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Ceco-Slovacchia,49717,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Ceco-Slovacchia,274947,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Ceco-Slovacchia,254139,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Danimarca,39041,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Danimarca,41975,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Danimarca,28362,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Danimarca,73513,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Danimarca,68203,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Danimarca,68369,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Danimarca,64403,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Danimarca,80208,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Danimarca,99569,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Danimarca,66196,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Danimarca,58375,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Danimarca,21520,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Danimarca,33003,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Danimarca,30739,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Danimarca,20006,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Danimarca,7042,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Danimarca,54219,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Danimarca,42379,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Eire,5640,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Eire,2865,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Eire,2083,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Eire,631,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Eire,329,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Eire,1789,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Eire,497,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Eire,2220,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Eire,577,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Eire,349,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Eire,1654,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Eire,2029,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Eire,66,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Eire,157,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Eire,,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Estonia,297,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Estonia,286,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Estonia,3167,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Estonia,6131,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Estonia,2292,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Estonia,353,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Estonia,422,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Estonia,362,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Estonia,664,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Estonia,949,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Estonia,2387,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Estonia,881,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Estonia,810,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Estonia,1951,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Estonia,3811,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Estonia,3308,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Estonia,6582,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Estonia,3893,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Finlandia,1093,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Finlandia,3597,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Finlandia,1824,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Finlandia,3386,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Finlandia,18170,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Finlandia,30052,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Finlandia,14601,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Finlandia,27754,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Finlandia,33435,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Finlandia,25400,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Finlandia,16884,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Finlandia,18428,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Finlandia,24910,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Finlandia,30054,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Finlandia,32113,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Finlandia,26761,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Finlandia,61552,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Finlandia,95480,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Francia,1069794,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Francia,1151326,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Francia,1324126,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Francia,1473743,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Francia,2357521,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Francia,2135678,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Francia,1798920,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Francia,2060267,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Francia,2043941,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Francia,1503776,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Francia,824880,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Francia,481868,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Francia,413406,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Francia,437074,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Francia,470779,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Francia,127521,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Francia,490540,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Francia,254197,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Germania,1738095,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Germania,1573369,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Germania,1634389,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Germania,1991037,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Germania,2925399,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Germania,3589622,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Germania,2615087,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Germania,2766701,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Germania,3220012,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Germania,2670581,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Germania,1878676,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Germania,1336761,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Germania,1318337,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Germania,1437453,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Germania,1699393,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Germania,1987302,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Germania,3220669,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Germania,3016242,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Gibilterra,62,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Gibilterra,15,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Gibilterra,132,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Gibilterra,28,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Gibilterra,807,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Gibilterra,2171,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Gibilterra,26,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Gibilterra,15,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Gibilterra,40,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Gibilterra,71,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Gibilterra,1,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Gibilterra,21,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Gibilterra,71,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Gibilterra,27,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Gibilterra,19,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Gibilterra,,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Gibilterra,,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Gibilterra,,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Grecia,44631,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Grecia,117171,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Grecia,122412,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Grecia,67109,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Grecia,137219,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Grecia,107379,1000,lire,1926,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1927,Regno d'Italia,Grecia,75783,1000,lire,1927,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1928,Regno d'Italia,Grecia,90669,1000,lire,1928,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1929,Regno d'Italia,Grecia,113832,1000,lire,1929,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1930,Regno d'Italia,Grecia,68892,1000,lire,1930,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1931,Regno d'Italia,Grecia,74142,1000,lire,1931,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Grecia,109954,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Grecia,56687,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Grecia,36494,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Grecia,30862,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Grecia,6733,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Grecia,67189,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Grecia,94746,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1932,Regno d'Italia,Islanda,17585,1000,lire,1932,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1933,Regno d'Italia,Islanda,19625,1000,lire,1933,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1934,Regno d'Italia,Islanda,19390,1000,lire,1934,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1935,Regno d'Italia,Islanda,12302,1000,lire,1935,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1936,Regno d'Italia,Islanda,12013,1000,lire,1936,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1937,Regno d'Italia,Islanda,15417,1000,lire,1937,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1938,Regno d'Italia,Islanda,23129,1000,lire,1938,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1921,Regno d'Italia,Jugoslavia,402640,1000,lire,1921,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1922,Regno d'Italia,Jugoslavia,366818,1000,lire,1922,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1923,Regno d'Italia,Jugoslavia,488809,1000,lire,1923,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1924,Regno d'Italia,Jugoslavia,533007,1000,lire,1924,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1925,Regno d'Italia,Jugoslavia,781399,1000,lire,1925,Imp,Spe,NS,,,,,
CO-IT_1938_I_633-641_1926,Regno d'Italia,Jugoslavia,973920,1000,lire,1926,Imp,Spe,NS,,,,,
