source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes
T-IND_1938-39_II_16-17_1934-35,British India,Burma,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Straits Settlements,31137521,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Federated Malay States,116680,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Non-Federated Malay States,660,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Sumatra,4524803,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Java,19067874,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,British and Dutch Borneo,6438871,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Celebes and other Islands,7035,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Siam,19387143,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,French Indochina,6659740,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Philippines,375171,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Japan,207962819,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Formosa,5302,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Hongkong,3903382,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,China,20663891,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Manchuria,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Egypt,16749794,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Tripoli (Libya),2,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Tunis,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Algeria,1919,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Morocco,12,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Canary Islands,119923,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Gold Coast and British Mandated Territory of Togoland,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Nigeria and British Mandated Territory of Cameroons,39248,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,West Africa,8877,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Union of South Africa,2528567,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Rhodesia,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Portuguese East Africa,2707239,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Madagascar and Kerguelon,15910,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Zanzibar and Pemba,3179091,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Kenya Colony,28787010,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Tanganyika Territory,2620767,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Uganda Protectorate,30419,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Nyasaland Protectorate,1613,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Italian East Africa (Somaliland and Eritrea),132206,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,British and French Somaliland,16678,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Abyssinia,843,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Anglo-Egyptian Sudan,2967118,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Mauritius and Dependencies,47050,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Seychelles,47420,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Socotra,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Canada,9156831,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Newfoundland and Labrador,161,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,United States of America,84127328,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Cuba,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Hayti and St. Domingo,243,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,West Indies,15884,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Mexico,526846,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Panama and Panama Canal Zone,67,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Dutch Guiana,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Brazil,63627,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Paraguay,,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Uruguay,130,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Argentine Republic and Atlantic Coast of Patagonia,15700,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Chile and Pacific Coast of Patagonia,64686,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Peru,1192080,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Commonwealth of Australia,9669674,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,New Zealand,300807,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Fiji Islands,1854,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Hawaii,618,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Other Islands in the Pacific,50,1,Rupee,1934-35,Imp,Gen,,,,,,
T-IND_1938-39_II_16-17_1934-35,British India,Total,1322864653,1,Rupee,1934-35,Imp,Gen,,,,,total_reporting,
T-IND_1938-39_II_18-19_1934-35,British India,United Kingdom and Channel Islands,479248399,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Eire,1488275,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,USSR,842229,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Finland,1964577,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Estonia,61878,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Latvia,16397,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Lithuania,78399,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Sweden,3789207,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Norway,3549455,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Poland and Danzig,5817990,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Denmark,1492263,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Iceland,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Germany,71679268,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Netherlands,33273799,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Belgium,43869652,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,France,52919933,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Spain,13842846,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Gibraltar,27272,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Portugal and Azores and Madeira,1857834,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Malta and Gozo,84244,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Switzerland,214419,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Italy and Fiume,58399499,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Austria,125646,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Hungary,155260,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Czechoslovakia,609085,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Yugoslavia,50387,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Albania,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Bulgaria,477207,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Roumania,526776,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Greece and Crete,5092836,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,European Turkey,1452094,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Asian Turkey,1644609,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Cyprus,288978,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Syria,2116604,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Palestine,831181,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Aden and Dependencies,6440705,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Iraq,3664977,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Maskat Territory and Trucial Oman,3275139,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Other native states in Arabia,4769687,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Bahrein Islands,2646268,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Iran,3539981,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Henjain Island,68725,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Ceylan,63674562,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Maldives,130625,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Burma,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Straits Settlements,32253938,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Federated Malay States,5615572,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Non-Federated Malay States,3971,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Sumatra,4319033,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Java,4853907,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,British and Dutch Borneo,257225,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Celebes and other Islands,633745,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Dutch New Guinea,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Siam,11482484,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,French Indochina,4936975,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Philippines,2854109,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Portuguese Timor,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Japan,245913334,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Korea,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Formosa,819635,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Hongkong,5693910,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,China,26199700,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Manchuria,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Kwantung,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Egypt,12463336,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Tripoli (Libya),49542,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Tunis,44944,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Algeria,11623,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Morocco,195190,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Canary Islands,20355,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Sierra Leone,400164,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Gold Coast and British Mandated Territory of Togoland,823928,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Nigeria and British Mandated Territory of Cameroons,2491389,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,West Africa,1354508,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Protectorate of South-West Africa,243,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Union of South Africa,14242448,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Rhodesia,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Portuguese East Africa,7714566,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Madagascar and Kerguelon,233021,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Reunion,58436,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Zanzibar and Pemba,1589891,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Kenya Colony,3543700,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Tanganyika Territory,1051117,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Uganda Protectorate,131979,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Nyasaland Protectorate,421,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Italian East Africa (Somaliland and Eritrea),1029395,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,British and French Somaliland,1054869,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Abyssinia,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Anglo-Egyptian Sudan,2279711,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Mauritius and Dependencies,8675860,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Seychelles,364164,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Socotra,108551,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Canada,17185612,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Bahamas,,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Newfoundland and Labrador,54717,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,United States of America,129009626,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Bermuda,2408,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Cuba,6629706,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Hayti and St. Domingo,648564,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Porto Rico,1539595,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,West Indies,3750912,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Mexico,2072529,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Guatemala,23192,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Honduras,29386,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,San Salvador,810,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Nicaragua,104305,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Costa Rica,47890,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Colombia,652835,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Panama and Panama Canal Zone,56140,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Venezuela,32178,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,British Guiana,497296,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Dutch Guiana,63585,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,French Guiana,160,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Brazil,3365026,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Paraguay,183265,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Uruguay,996335,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Argentine Republic and Atlantic Coast of Patagonia,27381862,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Chile and Pacific Coast of Patagonia,2483355,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Peru,2313954,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Ecuador,151785,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Bolivia,13050,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Commonwealth of Australia,27123831,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,Territory of Papua,241041,1,Rupee,1934-35,Exp,Spe,,,,,,
T-IND_1938-39_II_18-19_1934-35,British India,New Zealand,4973955,1,Rupee,1934-35,Exp,Spe,,,,,,
